leg,time,lat,lng,tickLead,tickRace,distance
0,2017-01-04T03:37:30Z,-33.35486000,147.93228300,2272.0,,215.923
0,2017-01-04T03:37:32Z,-33.35490000,147.93231600,2274.0,,215.924
0,2017-01-04T03:37:34Z,-33.35493000,147.93241600,2276.0,,215.932
0,2017-01-04T03:37:36Z,-33.35503000,147.93263000,2278.0,,215.947
0,2017-01-04T03:37:38Z,-33.35518300,147.93290000,2280.0,,215.965
0,2017-01-04T03:37:40Z,-33.35530000,147.93318300,2282.0,,215.984
0,2017-01-04T03:37:42Z,-33.35550000,147.93345000,2284.0,,216.001
0,2017-01-04T03:37:44Z,-33.35563000,147.93373000,2286.0,,216.021
0,2017-01-04T03:37:46Z,-33.35580000,147.93393000,2288.0,,216.032
0,2017-01-04T03:37:48Z,-33.35600000,147.93411600,2290.0,,216.041
0,2017-01-04T03:37:50Z,-33.35618300,147.93431600,2292.0,,216.051
0,2017-01-04T03:37:52Z,-33.35641600,147.93450000,2294.0,,216.059
0,2017-01-04T03:37:54Z,-33.35670000,147.93463000,2296.0,,216.06
0,2017-01-04T03:37:56Z,-33.35693000,147.93475000,2298.0,,216.061
0,2017-01-04T03:37:58Z,-33.35716000,147.93490000,2300.0,,216.066
0,2017-01-04T03:38:00Z,-33.35741600,147.93505000,2302.0,,216.069
0,2017-01-04T03:38:03Z,-33.35778300,147.93523000,2305.0,,216.072
0,2017-01-04T03:38:05Z,-33.35803000,147.93538300,2307.0,,216.076
0,2017-01-04T03:38:07Z,-33.35831600,147.93551600,2309.0,,216.077
0,2017-01-04T03:38:09Z,-33.35856000,147.93570000,2311.0,,216.084
0,2017-01-04T03:38:11Z,-33.35880000,147.93588300,2313.0,,216.091
1,2017-01-04T03:38:13Z,-33.35906000,147.93608300,2315.0,,216.098
1,2017-01-04T03:38:15Z,-33.35930000,147.93625000,2317.0,,216.104
1,2017-01-04T03:38:17Z,-33.35955000,147.93641600,2319.0,,216.11
1,2017-01-04T03:38:19Z,-33.35980000,147.93656000,2321.0,,216.114
1,2017-01-04T03:38:21Z,-33.36005000,147.93668300,2323.0,,216.114
1,2017-01-04T03:38:23Z,-33.36030000,147.93681600,2325.0,,216.117
1,2017-01-04T03:38:25Z,-33.36058300,147.93693000,2327.0,,216.117
1,2017-01-04T03:38:27Z,-33.36085000,147.93710000,2329.0,,216.121
1,2017-01-04T03:38:29Z,-33.36111600,147.93726000,2331.0,,216.126
1,2017-01-04T03:38:31Z,-33.36138300,147.93746000,2333.0,,216.134
1,2017-01-04T03:38:33Z,-33.36160000,147.93760000,2335.0,,216.141
1,2017-01-04T03:38:35Z,-33.36191600,147.93786000,2337.0,,216.149
1,2017-01-04T03:38:37Z,-33.36215000,147.93806000,2339.0,,216.158
1,2017-01-04T03:38:39Z,-33.36238300,147.93825000,2341.0,,216.165
1,2017-01-04T03:38:41Z,-33.36261600,147.93845000,2343.0,,216.174
1,2017-01-04T03:38:43Z,-33.36286000,147.93863000,2345.0,,216.181
1,2017-01-04T03:38:45Z,-33.36311600,147.93881600,2347.0,,216.188
1,2017-01-04T03:38:47Z,-33.36335000,147.93901600,2349.0,,216.197
1,2017-01-04T03:38:49Z,-33.36356000,147.93923000,2351.0,,216.208
1,2017-01-04T03:38:51Z,-33.36380000,147.93945000,2353.0,,216.218
1,2017-01-04T03:38:53Z,-33.36405000,147.93960000,2355.0,,216.228
1,2017-01-04T03:38:55Z,-33.36430000,147.93990000,2357.0,,216.239
1,2017-01-04T03:38:57Z,-33.36456000,147.94015000,2359.0,,216.251
1,2017-01-04T03:38:59Z,-33.36480000,147.94043000,2361.0,,216.267
1,2017-01-04T03:39:01Z,-33.36501600,147.94071600,2363.0,,216.284
1,2017-01-04T03:39:03Z,-33.36520000,147.94101600,2365.0,,216.304
1,2017-01-04T03:39:05Z,-33.36540000,147.94128300,2367.0,,216.32
1,2017-01-04T03:39:07Z,-33.36558300,147.94156000,2369.0,,216.338
1,2017-01-04T03:39:09Z,-33.36575000,147.94185000,2371.0,,216.357
1,2017-01-04T03:39:11Z,-33.36591600,147.94211600,2373.0,,216.374
1,2017-01-04T03:39:13Z,-33.36610000,147.94238300,2375.0,,216.39
1,2017-01-04T03:39:15Z,-33.36628300,147.94265000,2377.0,,216.407
1,2017-01-04T03:39:17Z,-33.36646000,147.94293000,2379.0,,216.425
1,2017-01-04T03:39:19Z,-33.36665000,147.94318300,2381.0,,216.44
1,2017-01-04T03:39:21Z,-33.36681600,147.94340000,2383.0,,216.453
1,2017-01-04T03:39:23Z,-33.36701600,147.94360000,2385.0,,216.469
1,2017-01-04T03:39:25Z,-33.36723000,147.94390000,2387.0,,216.482
1,2017-01-04T03:39:27Z,-33.36743000,147.94418300,2389.0,,216.499
1,2017-01-04T03:39:29Z,-33.36763000,147.94445000,2391.0,,216.515
